,EURIBOR,Gold,Gold.1,JPM,JPM.1,JPM.2,JPM.3,JPM.4,JPM.5,SP500,SP500.1,SP500.2,SP500.3,SP500.4,Siemens,Siemens.1,Siemens.2,Siemens.3,Siemens.4,Siemens.5,XR,XR.1,XR.2,XR.3,XR.4,EUROSTOXX,EUROSTOXX.1,EUROSTOXX.2,EUROSTOXX.3,EUROSTOXX.4,EUROSTOXX.5
Date,rate,USD,EUR,Open,High,Low,Close,Adj Close,Volume,Price,Open,High,Low,Change %,Open,High,Low,Close,Adj Close,Volume,Price,Open,High,Low,Change %,Open,High,Low,Close,Adj Close,Volume
4/14/2022,-7.8479,"1,963.30","1,815.10",126.5,128.300003,125.019997,126.120003,118.888214,18835200,"4,392.59","4,449.12","4,460.46","4,390.77",-1.21%,117.300003,117.32,115.080002,117,110.525352,1954861,0.9233,0.9185,0.9296,0.9154,0.53%,456.98999,460.339996,456.220001,459.820007,459.820007,209398400
4/15/2022,-7.8479,"1,963.30","1,815.10",126.5,128.300003,125.019997,126.120003,118.888214,18835200,"4,392.59","4,449.12","4,460.46","4,390.77",-1.21%,117.300003,117.32,115.080002,117,110.525352,1954861,0.9251,0.9236,0.9262,0.9233,0.19%,456.98999,460.339996,456.220001,459.820007,459.820007,209398400
4/18/2022,-7.8479,"1,963.30","1,815.10",125.669998,129.240005,125.540001,128.460007,121.094025,11834400,"4,391.69","4,385.63","4,410.31","4,370.30",-0.02%,117.300003,117.32,115.080002,117,110.525352,1954861,0.9273,0.9255,0.9286,0.924,0.24%,456.98999,460.339996,456.220001,459.820007,459.820007,209398400
4/19/2022,-7.8479,"1,964.00","1,819.20",128.449997,131.320007,128.229996,131.119995,123.601494,15015400,"4,462.21","4,390.63","4,471.03","4,390.63",1.61%,116.059998,117.620003,114.900002,117.120003,110.638718,1296302,0.9268,0.9274,0.9294,0.9247,-0.05%,457.899994,457.899994,453.119995,456.279999,456.279999,190796800
4/20/2022,-7.8479,"1,949.60","1,798.00",132.520004,133.509995,131.339996,131.580002,124.03511,13430200,"4,459.45","4,472.26","4,488.29","4,448.76",-0.06%,116.739998,120.720001,115.980003,119.760002,113.132622,1666290,0.9212,0.9269,0.9273,0.9201,-0.60%,456.320007,461.059998,456.019989,460.100006,460.100006,239163300
4/21/2022,-7.8479,"1,943.70","1,792.40",132.220001,132.809998,129.960007,130.559998,123.073601,12174200,"4,393.66","4,489.17","4,512.94","4,384.47",-1.48%,119.760002,119.760002,119.760002,119.760002,113.132622,0,0.9225,0.9215,0.9239,0.9143,0.14%,459.869995,464.109985,459.709991,461.570007,461.570007,187611900
4/22/2022,-7.8479,"1,941.60","1,801.20",130.279999,130.520004,126.690002,126.809998,119.538628,14318800,"4,271.78","4,385.83","4,385.83","4,267.62",-2.77%,120.739998,121.699997,118.239998,118.239998,111.696739,1660535,0.9263,0.9227,0.9285,0.9215,0.41%,458.519989,458.519989,453.309998,453.309998,453.309998,196251800
4/25/2022,-7.8479,"1,895.00","1,768.60",126.010002,127.120003,123.110001,126.769997,119.500931,17149000,"4,296.12","4,255.34","4,299.02","4,200.82",0.57%,115.879997,117.699997,114.779999,115.980003,109.561806,1730463,0.9333,0.9224,0.9349,0.9223,0.76%,449.640015,449.640015,443.149994,445.109985,445.109985,202497000
4/26/2022,-7.8479,"1,904.60","1,786.90",124.639999,126.410004,122.870003,123.019997,115.965965,17209500,"4,175.20","4,278.14","4,278.14","4,175.04",-2.81%,117.199997,117.68,112.779999,113.019997,106.765602,2018371,0.9399,0.9334,0.9402,0.9312,0.71%,447.040009,449.589996,441.100006,441.100006,441.100006,226273500
4/27/2022,-7.8479,"1,885.80","1,785.30",122.330002,123.559998,121.220001,121.419998,114.457703,17215200,"4,183.96","4,186.52","4,240.71","4,162.90",0.21%,113.019997,113.019997,113.019997,113.019997,106.765602,0,0.9471,0.9401,0.9512,0.9385,0.77%,440.700012,445.549988,436.75,444.309998,444.309998,234380100
4/28/2022,-7.8479,"1,888.50","1,796.40",122.809998,123.650002,121.139999,123.339996,116.267609,13015600,"4,287.50","4,222.58","4,308.45","4,188.63",2.47%,115.739998,117.699997,114.639999,116.260002,109.826309,1693228,0.9522,0.9473,0.955,0.9464,0.54%,445.910004,450.320007,444.059998,447.070007,447.070007,216032700
4/29/2022,-7.8479,"1,911.30","1,811.80",123.050003,123.610001,118.900002,119.360001,112.515823,14874800,"4,131.93","4,253.75","4,269.68","4,124.28",-3.63%,117.099998,118.800003,116.760002,117.779999,111.262184,1759425,0.9483,0.9528,0.9532,0.944,-0.41%,448.529999,453.420013,448.529999,450.390015,450.390015,224936600
4/30/2022,-7.8479,"1,911.30","1,811.80",123.050003,123.610001,118.900002,119.360001,112.515823,14874800,"4,131.93","4,253.75","4,269.68","4,124.28",-3.63%,117.099998,118.800003,116.760002,117.779999,111.262184,1759425,0.9483,0.9528,0.9532,0.944,-0.41%,448.529999,453.420013,448.529999,450.390015,450.390015,224936600
5/2/2022,-8.4857,"1,911.30","1,811.80",119.879997,120.709999,118.220001,120.449997,113.543327,18545000,"4,155.38","4,130.61","4,169.81","4,062.51",0.57%,116.199997,116.900002,114.379997,115.120003,108.74939,1628285,0.9518,0.9478,0.9533,0.9462,0.37%,448.26001,448.26001,437.040009,443.829987,443.829987,102948700
5/3/2022,-8.4857,"1,869.70","1,778.00",121.529999,124.169998,120.779999,123.029999,115.975395,15720900,"4,175.48","4,159.78","4,200.10","4,147.08",0.48%,115.239998,116.660004,113.040001,114.559998,108.220383,1947417,0.9502,0.9519,0.9531,0.9453,-0.17%,444.959991,447.549988,443.619995,446.200012,446.200012,247200700
5/4/2022,-8.4857,"1,863.70","1,766.70",122.800003,127.400002,122.739998,127.099998,119.812004,17128500,"4,300.17","4,181.18","4,307.66","4,148.91",2.99%,114.5,116.900002,113.779999,115.779999,109.372871,1533708,0.9412,0.951,0.9518,0.9406,-0.95%,446.339996,446.720001,441.369995,441.369995,441.369995,180693200
5/5/2022,-8.4857,"1,892.30","1,800.30",125.25,126.099998,122.160004,123.919998,116.814346,15055400,"4,152.38","4,255.50","4,256.39","4,105.51",-3.44%,118.5,120.18,115.940002,116.580002,110.128601,1760697,0.9484,0.9414,0.9531,0.9396,0.76%,444.179993,449.480011,437.459991,438.26001,438.26001,236314500
5/6/2022,-8.4857,"1,882.40","1,781.00",123.800003,124.290001,121.18,123.720001,116.625824,14417900,"4,123.34","4,128.17","4,157.69","4,067.91",-0.70%,116.580002,116.580002,116.580002,116.580002,110.128601,0,0.9474,0.9484,0.954,0.9434,-0.11%,436.640015,436.640015,426.859985,429.910004,429.910004,254242700
5/9/2022,-8.4857,"1,860.90","1,759.90",122.110001,123.330002,120.5,121.860001,114.872482,14312300,"3,991.24","4,081.27","4,081.27","3,975.48",-3.20%,113.599998,114.879997,111.639999,111.699997,105.518646,1493160,0.9471,0.9477,0.9528,0.9439,-0.03%,428.549988,429.48999,417.459991,417.459991,417.459991,198606300
5/10/2022,-8.4857,"1,857.40","1,763.20",123.110001,123.779999,117.559998,118.889999,112.072777,16382400,"4,001.05","4,035.18","4,068.82","3,958.17",0.25%,113.720001,116.959999,113.220001,114.720001,108.371529,1684129,0.9496,0.9472,0.9501,0.9446,0.26%,418.660004,425.420013,418.660004,420.290009,420.290009,216174200
5/11/2022,-8.4857,"1,852.00","1,758.60",119.300003,122.889999,117.940002,118.139999,111.365784,14630300,"3,935.18","3,990.08","4,049.09","3,928.82",-1.65%,115.160004,116.800003,113.18,116.800003,110.336426,2070082,0.951,0.9498,0.9523,0.9454,0.15%,421.820007,427.589996,419.450012,427.589996,427.589996,266261300
5/12/2022,-8.4857,"1,837.10","1,773.60",117,118.32,115.370003,118.040001,111.271515,16318800,"3,930.08","3,903.95","3,964.80","3,858.87",-0.13%,111,115.120003,108.139999,113.900002,107.596909,3124220,0.9633,0.9513,0.9658,0.9497,1.29%,423.769989,426.23999,417.269989,424.399994,424.399994,230970200
5/13/2022,-8.4857,"1,811.60","1,740.40",119.410004,120.25,117.959999,119.089996,112.261299,10443200,"4,023.89","3,963.90","4,038.88","3,963.90",2.39%,113.900002,113.900002,113.900002,113.900002,107.596909,0,0.9602,0.9635,0.9663,0.9596,-0.32%,425.790009,433.480011,425.790009,433.480011,433.480011,195677300
5/16/2022,-8.4857,"1,809.50","1,735.70",118.540001,119.459999,117.230003,118.260002,111.478912,10269000,"4,008.01","4,013.02","4,046.46","3,983.99",-0.39%,115.980003,116.919998,112.019997,113.599998,107.313507,1660354,0.9583,0.9611,0.9626,0.9575,-0.20%,432.450012,434.160004,429.950012,433.670013,433.670013,176235900
5/17/2022,-8.4857,"1,825.00","1,731.00",121.040001,122.970001,120.809998,122.18,115.174126,11160200,"4,088.85","4,052.00","4,090.72","4,033.93",2.02%,114.900002,117.419998,114.260002,116.5,110.053024,1146696,0.9478,0.9584,0.9589,0.9473,-1.10%,435.480011,441.459991,435.480011,438.970001,438.970001,194437200
5/18/2022,-8.4857,"1,810.70","1,726.60",121.300003,121.970001,119.529999,120.089996,113.203964,12664900,"3,923.68","4,051.98","4,051.98","3,911.91",-4.04%,116.68,117,113.139999,113.620003,107.332397,1429390,0.9551,0.948,0.956,0.9466,0.77%,439.279999,440.23999,433.920013,433.950012,433.950012,195206600
5/19/2022,-8.4857,"1,844.00","1,740.80",118.190002,119.650002,117.629997,118.309998,111.526039,12765800,"3,900.79","3,899.00","3,945.96","3,876.58",-0.58%,112.099998,112.459999,109.739998,112.459999,106.236595,1616561,0.9442,0.9551,0.956,0.9427,-1.14%,431.570007,431.570007,423.459991,427.679993,427.679993,221132100
5/20/2022,-8.4857,"1,834.20","1,738.70",119.459999,119.669998,115.019997,117.339996,110.611641,13150100,"3,901.36","3,927.76","3,943.42","3,810.32",0.01%,113.800003,117.32,113.519997,115.080002,108.711601,2287389,0.9466,0.9445,0.9495,0.9434,0.25%,429.279999,435.519989,429.279999,431.100006,431.100006,195740800
5/23/2022,-8.4857,"1,856.20","1,738.50",120.459999,126.57,120.449997,124.599998,117.455368,24376700,"3,973.75","3,919.42","3,981.88","3,909.04",1.86%,117.099998,118.339996,115.199997,116.699997,110.241959,1164106,0.9352,0.9459,0.9471,0.9347,-1.20%,432.850006,436.579987,431.600006,436.540009,436.540009,186505300
5/24/2022,-8.4857,"1,867.10","1,739.90",124.360001,127.489998,123.110001,126.360001,119.114433,19324900,"3,941.48","3,942.94","3,955.68","3,875.13",-0.81%,115.400002,116.339996,113.959999,114.199997,107.880302,1276077,0.9314,0.9354,0.938,0.9302,-0.41%,434.76001,434.76001,430.809998,431.579987,431.579987,229540500
5/25/2022,-8.4857,"1,847.20","1,733.70",126.279999,127.860001,125.169998,127.239998,119.943977,12780400,"3,978.73","3,929.59","3,999.33","3,925.03",0.95%,114.199997,114.199997,114.199997,114.199997,107.880302,0,0.936,0.9313,0.9397,0.9312,0.49%,432.970001,435.829987,431.170013,434.309998,434.309998,193400600
5/26/2022,-8.4857,"1,848.30","1,726.40",128.369995,130.190002,128.210007,129.440002,122.01783,15990900,"4,057.84","3,984.60","4,075.14","3,984.60",1.99%,115.199997,118.879997,115.019997,118.519997,111.961243,1464625,0.9321,0.936,0.9379,0.9317,-0.42%,432.970001,435.829987,431.170013,434.309998,434.309998,193400600
5/27/2022,-8.4857,"1,851.80","1,729.00",130.160004,131.270004,129.139999,131.270004,123.742912,11177800,"4,158.24","4,077.43","4,158.49","4,077.43",2.47%,118.519997,118.519997,118.519997,118.519997,111.961243,0,0.9319,0.9323,0.9349,0.9289,-0.02%,438.570007,444.070007,438.350006,443.929993,443.929993,178923500
5/30/2022,-8.4857,"1,855.00","1,719.80",130.160004,131.270004,129.139999,131.270004,123.742912,11177800,"4,158.24","4,077.43","4,158.49","4,077.43",2.47%,118.519997,118.519997,118.519997,118.519997,111.961243,0,0.9276,0.9314,0.9323,0.927,-0.46%,444.720001,447.790009,444.720001,446.570007,446.570007,197518400
5/31/2022,-8.4857,"1,838.70","1,713.30",130.179993,133.149994,129.710007,132.229996,124.64785,17015000,"4,132.15","4,151.09","4,168.34","4,104.88",-0.63%,124.580002,124.720001,122.139999,122.440002,115.664314,2383027,0.9314,0.9277,0.9365,0.9276,0.41%,446.019989,446.369995,442.700012,443.350006,443.350006,405170300
6/1/2022,-8.8392,"1,844.90","1,734.10",132.869995,132.869995,128.669998,129.910004,122.460884,10768000,"4,101.23","4,149.78","4,166.54","4,073.85",-0.75%,123.580002,124,121.739998,122.580002,115.796562,1501084,0.9388,0.9316,0.941,0.9312,0.79%,443.619995,445.290009,438.540009,438.720001,438.720001,181519200
6/2/2022,-8.8392,"1,844.90","1,734.10",129.899994,132.009995,128.669998,132,124.431046,8374800,"4,176.82","4,095.41","4,177.51","4,074.37",1.84%,122.580002,122.580002,122.580002,122.580002,115.796562,0,0.9302,0.9391,0.9395,0.9301,-0.92%,439.540009,441.540009,439.540009,441.230011,441.230011,65824900
6/3/2022,-8.8392,"1,844.90","1,734.10",131.210007,131.770004,129.990005,130.160004,122.696556,8596000,"4,108.54","4,137.57","4,142.67","4,098.67",-1.63%,126,126,123.919998,124.019997,117.156876,815594,0.9327,0.9306,0.9342,0.929,0.27%,442.410004,443.369995,439.690002,440.089996,440.089996,66030900
6/6/2022,-8.8392,"1,847.20","1,726.20",131.089996,132.389999,129.460007,129.729996,122.291206,11323500,"4,121.43","4,134.72","4,168.78","4,109.18",0.31%,125.32,126.239998,124.660004,125.839996,118.87616,883888,0.9349,0.9327,0.936,0.93,0.24%,442.410004,443.369995,439.690002,440.089996,440.089996,66030900
6/7/2022,-8.8392,"1,849.60","1,728.40",128.830002,130.320007,128.619995,130.070007,122.611725,6722200,"4,160.68","4,096.47","4,164.86","4,080.19",0.95%,125.139999,125.699997,123.779999,125,118.082642,1088317,0.9343,0.935,0.9388,0.9333,-0.06%,442.869995,443.25,440.230011,442.880005,442.880005,173940400
6/8/2022,-8.8392,"1,853.00","1,727.10",129,129.449997,126.900002,128,120.660408,8422100,"4,115.77","4,147.12","4,160.14","4,107.20",-1.08%,125.419998,125.660004,122.879997,124.160004,117.289131,1011625,0.933,0.9346,0.9371,0.9303,-0.14%,443.660004,444.369995,438.190002,440.369995,440.369995,175654800
6/9/2022,-8.8392,"1,844.90","1,731.90",127.370003,128.100006,125.269997,125.309998,118.124649,13560100,"4,017.82","4,101.65","4,119.10","4,017.17",-2.38%,122.980003,124.440002,121.32,121.68,114.946373,1409253,0.9418,0.9331,0.9424,0.9281,0.94%,439.049988,439.5,433.519989,434.380005,434.380005,189537200
6/10/2022,-8.8392,"1,830.00","1,740.00",122.589996,123.400002,119.32,119.550003,112.694939,12945200,"3,900.86","3,974.39","3,974.39","3,900.16",-2.91%,120.800003,121.220001,115.059998,115.099998,108.730499,2280235,0.9507,0.9419,0.9518,0.9395,0.94%,433.290009,433.290009,422.01001,422.709991,422.709991,251063000
6/13/2022,-8.8392,"1,830.90","1,754.20",116.860001,117.949997,115.059998,115.989998,109.339058,16805600,"3,749.63","3,838.15","3,838.15","3,734.30",-3.88%,112.019997,113.660004,111.019997,111.599998,105.424179,2006670,0.9607,0.9512,0.9615,0.9506,1.05%,420.75,420.75,411.339996,412.519989,412.519989,246353900
6/14/2022,-8.8392,"1,818.30","1,745.00",115.550003,117.32,113.220001,114.059998,107.519737,13357900,"3,735.48","3,763.52","3,778.18","3,705.68",-0.38%,112.419998,112.82,109.220001,109.220001,103.175888,1853503,0.9598,0.9606,0.9618,0.9537,-0.09%,414.01001,416.609985,407.320007,407.320007,407.320007,214260400
6/15/2022,-8.8392,"1,823.80","1,756.70",115.620003,116.949997,113.169998,115.410004,108.792328,14083500,"3,789.99","3,764.05","3,837.56","3,722.30",1.46%,110.559998,110.959999,108.580002,108.980003,102.949173,2012761,0.9573,0.96,0.9654,0.9516,-0.26%,408.119995,415.299988,407.600006,413.100006,413.100006,252655700
6/16/2022,-8.8392,"1,826.50","1,729.60",113.860001,114.260002,111.870003,113.43,106.925865,16724900,"3,666.77","3,728.18","3,728.18","3,639.77",-3.25%,108.599998,108.879997,102.120003,102.300003,96.63884,2583866,0.9477,0.9574,0.9633,0.9432,-1.00%,412.589996,412.589996,402.059998,402.880005,402.880005,255521500
6/17/2022,-8.8392,"1,841.60","1,759.20",113.540001,114.629997,112.160004,113.029999,106.54879,30919900,"3,674.84","3,665.90","3,707.71","3,636.87",0.22%,103.019997,107.260002,102.800003,103.620003,97.885796,5348934,0.9522,0.948,0.9574,0.947,0.47%,403.369995,409.149994,401.920013,403.25,403.25,449955000
6/20/2022,-8.8392,"1,836.50","1,745.20",113.540001,114.629997,112.160004,113.029999,106.54879,30919900,"3,674.84","3,665.90","3,707.71","3,636.87",0.22%,104.599998,104.639999,102.300003,103.540001,97.810219,1426148,0.9512,0.9549,0.9549,0.9481,-0.11%,403.380005,407.140015,402.109985,407.140015,407.140015,159595300
6/21/2022,-8.8392,"1,840.30","1,747.00",115.870003,117.029999,115.040001,115.830002,109.188232,11680500,"3,764.79","3,715.31","3,779.65","3,715.31",2.45%,104.300003,105.639999,102.440002,103.139999,97.43235,1530655,0.9498,0.9514,0.9517,0.9449,-0.15%,407.410004,411.769989,407.410004,408.579987,408.579987,156175000
6/22/2022,-8.8392,"1,841.90","1,741.70",114.879997,116.199997,114.389999,115.18,108.575516,9842700,"3,759.89","3,733.89","3,801.79","3,717.69",-0.13%,101.080002,102.660004,99.82,101.540001,95.920891,1714545,0.9463,0.9499,0.9553,0.9428,-0.37%,408.839996,408.839996,401.25,405.73999,405.73999,238934700
6/23/2022,-8.8392,"1,841.90","1,752.70",115.010002,115.18,111.480003,113.919998,107.387749,11851500,"3,795.73","3,774.71","3,802.58","3,743.52",0.95%,100.300003,101.540001,98.620003,99.260002,93.767067,1883852,0.9498,0.9463,0.9539,0.945,0.37%,404.420013,406.26001,400.029999,402.399994,402.399994,206583900
6/24/2022,-8.8392,"1,825.50","1,730.80",113.230003,117.82,112.830002,117.32,110.592796,14841100,"3,911.74","3,821.75","3,913.65","3,821.75",3.06%,99.489998,103.18,99.110001,102.620003,96.941132,1889141,0.9471,0.9499,0.9513,0.9459,-0.28%,402.940002,413.209991,402.940002,412.929993,412.929993,195935300
6/27/2022,-8.8392,"1,826.30","1,723.30",118.059998,118.5,115.639999,116.379997,109.706703,11280500,"3,900.11","3,920.76","3,927.72","3,889.66",-0.30%,102.980003,106.040001,102.82,104.139999,98.377014,1508998,0.9447,0.9474,0.9479,0.942,-0.25%,413.519989,418.579987,413.059998,415.089996,415.089996,184783200
6/28/2022,-8.8392,"1,819.10","1,728.60",117.669998,119.290001,115.599998,115.82,109.17881,11590900,"3,821.55","3,913.00","3,945.86","3,820.14",-2.01%,105.239998,106.540001,103.900002,104.139999,98.377014,1528030,0.9505,0.9448,0.9521,0.9428,0.61%,416.040009,419.200012,415.910004,416.190002,416.190002,172989400
6/29/2022,-8.8392,"1,817.80","1,740.10",116,116.82,114.730003,115.300003,108.688644,9338400,"3,818.83","3,825.09","3,836.50","3,799.02",-0.07%,102.519997,103.160004,100.82,101.400002,95.788643,1657919,0.9576,0.9507,0.9584,0.9491,0.75%,414.630005,414.630005,409.970001,413.420013,413.420013,173268300
6/30/2022,-8.8392,"1,817.00","1,733.30",113.169998,114.080002,110.93,112.610001,106.152878,15172600,"3,785.38","3,785.99","3,818.99","3,738.67",-0.88%,99.260002,99.519997,96.279999,97.089996,91.717148,3579211,0.9537,0.9578,0.9632,0.9534,-0.41%,411.959991,411.959991,404.279999,407.200012,407.200012,246809000
7/1/2022,-8.8634,"1,797.50","1,728.00",112.650002,114.419998,111.160004,114.050003,107.510315,10573600,"3,825.33","3,781.00","3,829.82","3,752.10",1.06%,95.220001,97.519997,95.010002,96,90.687469,2296851,0.9588,0.9541,0.9647,0.9536,0.53%,405.890015,409.48999,402.600006,407.130005,407.130005,179088600
7/4/2022,-8.8634,"1,808.40","1,735.00",112.650002,114.419998,111.160004,114.050003,107.510315,10573600,"3,825.33","3,781.00","3,829.82","3,752.10",1.06%,97.07,98.510002,96.419998,97.32,91.934425,1339281,0.9592,0.9593,0.96,0.9557,0.04%,408.929993,411.440002,408.869995,409.309998,409.309998,129211800
7/5/2022,-8.8634,"1,772.00","1,729.60",110.769997,112.709999,109.300003,112.620003,107.101387,12514200,"3,831.39","3,792.61","3,832.19","3,742.06",0.16%,98,99.82,93.669998,93.739998,88.552536,2400524,0.9737,0.9598,0.9771,0.957,1.51%,410.190002,411.51001,400.5,400.679993,400.679993,238391200
7/6/2022,-8.8634,"1,754.30","1,724.50",111.730003,112.989998,110.790001,111.889999,106.407158,10656200,"3,845.08","3,831.98","3,870.91","3,809.37",0.36%,95.190002,97.239998,95.099998,96.050003,90.734711,1679657,0.982,0.9739,0.9841,0.973,0.85%,402.200012,409.23999,402.200012,407.339996,407.339996,225177200
7/7/2022,-8.8634,"1,748.00","1,721.30",113.5,114.900002,113.400002,114.720001,109.09848,10347400,"3,902.62","3,858.85","3,910.63","3,858.85",1.50%,96.589996,98.139999,96.349998,97.709999,92.302841,1461394,0.984,0.9822,0.9858,0.9783,0.20%,409.420013,415.390015,409.420013,415.01001,415.01001,235417800
7/8/2022,-8.8634,"1,738.20","1,709.70",115.160004,115.650002,113.610001,114.360001,108.756119,8807800,"3,899.38","3,888.26","3,918.50","3,869.34",-0.08%,97.730003,101.519997,96.730003,99.839996,94.314964,1739031,0.9816,0.9843,0.9929,0.9811,-0.24%,414.859985,417.5,412.589996,417.119995,417.119995,168000900
7/11/2022,-8.8634,"1,740.00","1,728.90",113.550003,114.230003,112.220001,112.860001,107.329613,7939500,"3,854.43","3,880.94","3,880.94","3,847.22",-1.15%,96.900002,98.360001,95.800003,96.800003,91.443199,1562526,0.9957,0.9829,0.9966,0.9819,1.44%,415.01001,416.190002,410.829987,415.019989,415.019989,164869200
